timestamp,x,y,z
51402089358,-1.5,0.75,-3.9375
51402112633,-2.5625,1.8125,-5.0625
51402135021,-2,2.625,-5.8125
51402149429,-1,1.75,-5.9375
51402172487,-2.375,0.75,-5.375
51402195100,-1.5625,0.9375,-5.9375
51402209373,-0.6875,2.0625,-6.4375
51402240068,-0.9375,2.8125,-6.625
51402262673,-2.8125,3.125,-6.6875
51402276595,-0.3125,1.75,-6.25
51402292752,0.8125,0.9375,-5.75
51402315095,-0.375,1.5625,-7.375
51402337540,0.5,2.5625,-8.4375
51402352615,0.1875,3.3125,-8.5
51402375060,-0.0625,2.6875,-7.25
51402396120,-0.625,2.1875,-5.9375
51402412644,-0.0625,2,-6.6875
51402436025,1.25,2.4375,-7.625
51402456230,1.125,2.4375,-7.25
51402472541,1.4375,2.1875,-6
51402495091,1.5,1,-5.5
51402525720,2.1875,0.125,-5.1875
51402539985,1.4375,-0.75,-4.5
51402562600,-0.1875,0.625,-3.875
51402576128,1.125,2.875,-4
51402592565,2.5,3.9375,-4.5
51402615159,1,1.875,-3.6875
51402636184,2.25,0.25,-1.875
51402652561,1.25,1.1875,-2.375
51402675043,2.125,3.0625,-3.1875
51402696141,2.5625,3.0625,-3.625
51402712600,1.3125,1.6875,-2.875
51402743216,0.9375,0.5,-3.125
51402744885,3.875,0.25,-4.25
51402766011,3,1.1875,-4.75
51402777998,2.5,1.6875,-5.125
51402800473,2.5,0.8125,-5.75
51402823066,3.3125,0.0625,-6.1875
51402841853,2.6875,0.3125,-5.75
51402868034,3.375,1.375,-5.875
51402891147,4.0625,2.125,-6.75
51402899366,2.8125,1.875,-7.625
51402920546,2.625,1.8125,-8.375
51402946521,2.875,1,-7.875
51402966971,1.375,0.25,-6.625
51402980500,1.125,0.8125,-7.25
51403002976,0.75,1.0625,-8.5
51403021007,1.125,1.4375,-9.625
51403040484,0.6875,3.25,-10.1875
51403063062,0.5,3.125,-9.5
51403079405,-0.875,2.125,-8.5625
51403100482,-0.875,1.4375,-9.4375
51403123013,-0.0625,1.4375,-10.625
51403148353,-0.6875,2.3125,-11.6875
51403168020,-0.3125,4.8125,-12.0625
51403183005,-0.0625,4.6875,-11.5625
51403199404,-1.3125,4.8125,-12.375
51403223522,-0.6875,4.0625,-13.5
51403242970,-0.75,4.3125,-14.875
51403260998,0.625,5,-15.9375
51403280490,0.375,5.4375,-15.6875
51403302965,-0.875,5.125,-16.1875
51403320903,-0.125,4.875,-17.125
51403340438,-0.125,4.9375,-18.9375
51403370632,0.875,6.6875,-19.9375
51403394290,-0.5625,8.875,-20.3125
51403400456,0.3125,9.4375,-21.6875
51403424453,0.125,8.75,-20.8125
51403448345,0.75,6.625,-19.875
51403460613,0.5625,7.5,-20.9375
51403483052,0.3125,8.25,-22.6875
51403505475,0.0625,7.25,-22.9375
51403523482,-1.1875,7.875,-21.5
51403542979,-0.625,7.6875,-20.5625
51403574310,-0.3125,6.1875,-19.75
51403580603,-0.1875,5.25,-18.8125
51403602980,0.625,4.4375,-17.6875
51403625543,-1.375,5.375,-16.375
51403649423,-0.3125,5.375,-15.9375
51403670543,0.3125,6.625,-16.625
51403685561,-0.0625,7,-16.625
51403700452,-1.6875,4.6875,-14.3125
51403725964,-2,2.4375,-13.5625
51403745482,-1.25,4.0625,-13.5625
51403760573,-1.875,5.875,-14.3125
51403783150,-0.875,6.1875,-14.25
51403805470,-1.625,4.625,-14.0625
51403828029,-2.0625,3.6875,-13.5
51403850482,-2,4.4375,-13.125
51403874361,-1.5,5.9375,-13.875
51403880544,-2.5625,6.125,-13.375
51403905960,-4.875,6.75,-13.3125
51403928530,-5.125,7.4375,-12.1875
51403940602,-3.375,7.0625,-12.25
51403962987,-2.75,6.125,-12.5625
51403985549,-3.1875,5.1875,-12.6875
51404003388,-4.1875,5.8125,-12.3125
51404023105,-5.25,6.75,-11.625
51404045522,-5.625,6.25,-11.4375
51404078292,-4.6875,5.125,-10.875
51404083051,-4.875,4.125,-10.8125
51404105459,-4.9375,4.9375,-10.5625
51404128016,-4.4375,6.875,-10.625
51404150541,-4.9375,7.1875,-9.5
51404165469,-5.625,5.8125,-8.0625
51404183453,-4.875,4.875,-8.25
51404205937,-4.3125,4.8125,-8
51404228448,-4.125,6.3125,-7.625
51404241968,-4.5625,6.875,-7.625
51404264109,-4.8125,6.5,-6.9375
51404285531,-5.625,6.25,-6.25
51404302041,-4.375,5.3125,-6.1875
51404330687,-4.3125,5.75,-6.1875
51404355087,-0.5,3.1875,-7.9375
51404361949,-3.1875,4.5,-6.75
51404383118,-3.375,4.6875,-6.375
51404408359,-3.3125,4.25,-7.0625
51404431060,-3.375,3.9375,-7.8125
51404443094,-3.4375,3.875,-8
51404466806,-2.5,4,-8.5625
51404483525,-2.6875,3.625,-8.5
51404504422,-2,2.25,-9.25
51404533131,-1.5,1.9375,-9.4375
51404543432,-1.75,1.9375,-10.875
51404570496,-1.875,1.5,-10.8125
51404585595,-1.25,3.125,-11.25
51404603415,-1.625,3.5,-11.3125
51404630692,-2.5,3.5625,-9.625
51404645659,-2,2.125,-10.4375
51404663470,-0.0625,1.125,-10.1875
51404686015,-0.75,1.875,-10.25
51404708416,-1.75,2.4375,-10.3125
51404736841,-2.125,2.625,-9.8125
51404743133,-1.6875,1.75,-9.0625
51404772958,-0.6875,1.8125,-9.3125
51404788202,-0.0625,4.375,-8.4375
51404810529,0.4375,5.25,-8.6875
51404825478,0,5.25,-8.5
51404848081,0.25,4.5625,-8.3125
51404863001,0.4375,4.875,-7.8125
51404888542,1.625,6.1875,-7.5625
51404910996,1.3125,7.9375,-7.6875
51404923025,0.25,7.5625,-7.3125
51404948605,0.125,6.8125,-7.125
51404985073,0.3125,7.25,-6.8125
51404987531,-0.125,6.5,-6.9375
51405013110,-0.375,5.3125,-6.5625
51405036872,-0.125,3.75,-5.875
51405043033,0.5625,3.3125,-4.9375
51405065540,0.6875,2.5,-5.125
51405090982,0.125,2.625,-5.625
51405110600,1.125,1.5625,-5.875
51405125493,1,1.75,-5.5625
51405148086,1.6875,0.8125,-5.9375
51405165980,2.6875,0.875,-5.625
51405201828,3.75,0.6875,-6.625
51405216217,3.375,0.5625,-7.75
51405224488,4.0625,1.0625,-7.9375
51405245506,4.5625,1.125,-7.625
51405268023,5.3125,1.1875,-7.8125
51405284453,5.125,1.9375,-7.75
51405313105,4.125,2.0625,-7.6875
51405328044,4.125,2.75,-7.875
51405344462,4.5,3.4375,-7.625
51405366960,3.0625,3.25,-7.25
51405389473,2.875,2.75,-6.75
51405404490,2.6875,1.75,-6.5625
51405425540,2.5625,1.5625,-6.375
51405448059,2.75,-0.25,-5.75
51405466007,2.5,-1.5,-5.5
51405485537,2.75,-1.5,-5.9375
51405515528,2.0625,-1.25,-5.3125
51405525983,2.3125,-1.9375,-5
51405545525,3.5,-1.875,-5
51405570960,2.75,-1.375,-5
51405592021,2.5,-0.8125,-5
51405613092,1.625,-0.5,-4.8125
51405628077,0.9375,-0.4375,-4.3125
51405645989,0.5625,-0.5,-4
51405668496,1,-0.125,-3.9375
51405687967,0.875,-0.0625,-3.8125
51405706013,1.0625,-0.25,-3.625
51405725561,1.75,0.1875,-3.125
51405748079,2.1875,-0.0625,-3.25
51405773463,3,-0.3125,-3.4375
51405786513,3.6875,-0.6875,-2.625
51405815570,4,-0.125,-1.625
51405826010,4,1.0625,-1.0625
51405848492,4.75,0.75,-0.75
51405870975,5.125,0.5,-1.4375
51405893487,5.125,0.75,-2.8125
51405905557,6.1875,1,-3.5
51405928052,6.375,0.5,-2.75
51405950569,7.0625,0.3125,-3.25
51405965568,7.0625,0,-4.1875
51405995518,7.75,-0.4375,-4.8125
51406019394,8.5,-0.0625,-5.1875
51406025581,9.1875,-1.6875,-4.25
51406050947,8.6875,-1.9375,-3.5
51406073498,9.375,-0.625,-3.125
51406093014,9,-0.9375,-2.6875
51406108116,9.25,-1.1875,-1.9375
51406130536,9.5625,-2.125,-1.375
51406148528,11,-4.0625,-0.375
51406171001,10.9375,-4.1875,0.8125
51406198820,10.4375,-5.6875,0.5625
51406207091,10.375,-7,-0.6875
51406228059,11.75,-8.625,-1.5
51406250667,13,-11.875,-1.25
51406274551,11.6875,-14.0625,-0.3125
51406304395,12.375,-14.1875,0.1875
51406310598,11.3125,-14.125,0.25
51406327027,11.375,-13.9375,0.1875
51406351163,11.3125,-14.0625,0.75
51406373525,11.125,-14.1875,0.375
51406386962,10.9375,-13.6875,-0.375
51406432581,11.5,-11.5,0
51406435009,10.4375,-9.375,1.375
51406446986,7.0625,-6.875,3.75
51406475618,3.9375,-7.875,6.3125
51406490631,5.875,-8.625,6
51406509973,10.4375,-8.625,3.875
51406528102,12.75,-8.125,1.625
51406552095,10.875,-7.5,0.3125
51406568529,11.125,-8.375,-1.625
51406588040,13.0625,-10.25,-1.9375
51406610736,13.625,-11,0.0625
51406628554,13.625,-11.5,0.3125
51406650984,14.1875,-10.3125,-1.5
51406678142,15.3125,-11.125,-3
51406688510,16.625,-12.875,-3.5625
51406718569,17.375,-12.9375,-3.5
51406730630,17.3125,-12.5625,-3.1875
51406763395,18.4375,-10.5625,-4.0625
51406775799,19.3125,-10,-5.3125
51406790577,18.8125,-11.4375,-5.5
51406808479,19.5625,-12.0625,-6.5
51406835634,21,-11.0625,-7.8125
51406850580,20.75,-10.3125,-8.8125
51406873073,20.375,-9.4375,-9
51406888118,20.4375,-10,-8.75
51406926994,21.6875,-9.5625,-8.9375
51406933140,22.5,-8.8125,-8.6875
51406955590,21,-9.3125,-7.8125
51406978128,21.5,-9.1875,-7.875
51406993089,20.875,-8.5,-8
51407008043,21.5,-8.0625,-6.6875
51407033498,21.0625,-8.125,-6.25
51407056029,20.5625,-7.25,-6.3125
51407068224,20.0625,-7.3125,-6.875
51407090621,20.1875,-8.125,-6.625
51407114664,20.5,-11.1875,-6.625
51407131212,19.8125,-12.5,-7.1875
51407158122,20.8125,-12,-7
51407173296,22.125,-10.5625,-7.0625
51407189530,22.125,-10.625,-6.125
51407210633,22.875,-13.5,-4.375
51407234594,23.1875,-13.875,-2.375
51407258515,21.3125,-10.625,-2.9375
51407270791,20.25,-7.9375,-4.0625
51407293103,19.375,-7.0625,-5.0625
51407315765,16.75,-5.625,-4.75
51407333672,17.3125,-5.25,-5.4375
51407353125,16.8125,-4.8125,-6.0625
51407369563,14.375,-4.1875,-5.0625
51407390647,15.25,-4.375,-4.1875
51407413147,15.375,-3.75,-3.625
51407437102,13.0625,-2.75,-3.25
51407458107,14.375,-3.5,-4.5625
51407480793,13.875,-2.0625,-4.5
51407491053,13,-0.375,-4.5
51407512119,14.125,-1.0625,-4.625
51407536116,13.25,-2.8125,-5.5625
51407558532,14.875,-3.8125,-6.9375
51407570760,15.0625,-3.75,-7.875
51407593143,14.875,-4.75,-7.25
51407613443,14.625,-4.1875,-7.875
51407630872,13.375,-4.125,-9.4375
51407660604,15.25,-4.1875,-10.4375
51407687418,15.5,-4.125,-9.375
51407692081,14.25,-4.3125,-8
51407713647,15.5,-2.75,-7.6875
51407738620,16.8125,-1.875,-7.625
51407758114,16,-3.875,-5.6875
51407773179,13.125,-5.8125,-5.0625
51407791243,13.5625,-5.125,-5.3125
51407815484,15.5625,-4.9375,-5.6875
51407836231,14.125,-4.625,-5.4375
51407851045,11.1875,-4.0625,-6.125
51407870621,13.375,-4.5625,-7.875
51407893109,12.875,-5.375,-6.9375
51407911085,11.125,-5.875,-5.375
51407938222,10.25,-5.1875,-4.8125
51407963589,8.9375,-4.375,-4.875
51407970981,8.75,-2.875,-3.9375
51407990815,7.9375,-2.5,-3.5
51408020614,8.0625,-3,-4.25
51408038628,9.1875,-3.6875,-5
51408050624,7.0625,-2.5625,-4.5
51408073132,6.4375,-1,-4.0625
51408091239,6.1875,0.125,-3.9375
51408113554,5.9375,-0.0625,-5.125
51408133310,7.625,-2.1875,-4.8125
51408151055,7.3125,-3.8125,-3.75
51408172076,6.6875,-3.25,-3.6875
51408193415,5.1875,-3.125,-3.0625
51408219535,5.6875,-3.125,-2.6875
51408239606,5.9375,-3.375,-2.3125
51408253178,4.6875,-3.6875,-2.125
51408271088,4.9375,-3.3125,-2.25
51408293648,5.5,-3.5,-2.375
51408316047,2.0625,-2.25,-1
51408343860,3,-1.625,-1.4375
51408376560,4.4375,-1.9375,-1.25
51408380619,4.3125,-2.0625,-1.0625
51408395754,4.75,-1.625,-1.625
51408419585,4.4375,-1.3125,-2.8125
51408442133,6.1875,-2.25,-3.25
51408455666,6.25,-2.1875,-2.375
51408473522,6.625,-1.75,-2
51408493303,7.0625,-1.5625,-2.875
51408518545,7.25,-1.4375,-3.375
51408533766,7.1875,-2,-3.25
51408553149,8.375,-1.8125,-2.6875
51408575613,7.25,-1.125,-1.625
51408593590,6.25,-1.1875,-2.5
51408613185,7.1875,-0.875,-3.25
51408643230,4.5625,-0.0625,-2.5625
51408667008,3.25,1.3125,-1.375
51408673126,2.125,1.5,-0.875
51408698687,-0.875,3,-0.9375
51408721045,-3.0625,4.125,-0.6875
51408733165,-5.375,4.8125,0.5
51408755826,-6.625,5.4375,1.625
51408781056,-9.6875,6.625,2.4375
51408796288,-10.875,7.875,3.3125
51408815685,-12.5625,10.875,3.0625
51408833639,-13.8125,14.0625,1.375
51408853171,-16.3125,13,-0.0625
51408875619,-20.6875,9.4375,3.375
51408901097,-25,6.5,7.25
51408920645,-25.6875,7.8125,8.875
51408943240,-26.5625,11.125,9.125
51408953638,-27.0625,14.4375,8.0625
51408976078,-26.875,15.0625,6.25
51408998597,-28.9375,13.6875,5.1875
51409013603,-26.6875,9.625,4.5
51409034589,-27.375,7.8125,7.5
51409055802,-30.5,8.3125,10
51409073603,-28.375,12.0625,10.3125
51409094683,-26.875,12.8125,9.125
51409123164,-29.375,11.875,9.1875
51409134333,-30.875,11.0625,9.4375
51409154661,-28.875,9.8125,9.375
51409175654,-28.8125,10.75,9.625
51409201125,-30.8125,10.125,10.125
51409222095,-30,10.1875,10.4375
51409235670,-29.6875,12.25,8.3125
51409258375,-28.875,11.4375,8.3125
51409276133,-30.375,9.25,9.5625
51409295670,-32.875,8.5,10.4375
51409326374,-32.1875,9.875,9.4375
51409334937,-32.3125,8.875,7.875
51409355918,-31.8125,8.1875,7.0625
51409387137,-30.6875,7.0625,8.125
51409403605,-30.4375,6.75,9.0625
51409423180,-31.25,8.6875,7.875
51409438145,-31.3125,11.1875,7.5
51409456184,-30.4375,10.5625,9.125
51409478665,-32,7.25,10.8125
51409501076,-31.625,7.5625,9.8125
51409516264,-32.375,8.75,7.75
51409536289,-30.5625,7.125,6.5625
51409561083,-30.875,2.5,7.375
51409576104,-31.3125,4.9375,7.9375
51409595665,-32.5625,9.125,8.625
51409625725,-35.6875,8.8125,11.4375
51409638047,-34.9375,0.875,14.75
51409658641,-32.3125,-4.25,16
51409681094,-33.8125,0,16.125
51409711017,-33.125,2.875,16.8125
51409715904,-30.0625,1.125,20.25
51409745890,-29.875,-1.6875,22.6875
51409756118,-30.1875,-2.875,23.4375
51409778675,-31,0.1875,23.875
51409805773,-28.8125,2.75,23.6875
51409816248,-27.125,2.125,24
51409835654,-24.3125,-0.75,23.8125
51409858344,-25.75,-1.9375,21.8125
51409883612,-27.625,0.8125,18.875
51409903231,-26,3.4375,16.125
51409918349,-23.875,2.5625,15.25
51409936084,-24.75,-1.625,15.6875
51409958783,-26.875,-1.3125,13.8125
51409981114,-27.9375,5.125,9.5
51409996086,-27.5,9,7.5625
51410017135,-25.3125,4.75,8.0625
51410038260,-22.3125,-1.1875,6.9375
51410056314,-20.8125,-2.875,5.625
51410083202,-20.875,0.875,6.0625
51410108772,-18.75,2.8125,5.625
51410116217,-15.25,0.9375,6.5
51410137153,-11.125,-1.8125,6
51410161110,-10.0625,-0.3125,5.8125
51410183629,-8.3125,1.875,7.6875
51410197196,-9.3125,2.1875,10.3125
51410218168,-7.875,0.1875,12.375
51410236107,-5.5,-1.5,13.625
51410259242,-5.5,0.5625,14.375
51410285707,-6.3125,0.8125,17
51410317755,-6.375,-0.5625,19.3125
51410320136,-5.5,-0.0625,20.75
51410338185,-6.5625,1.375,21.5
51410362227,-8.0625,1.375,23.4375
51410386108,-8.25,1.1875,26.0625
51410398229,-6.8125,0.75,27.125
51410416251,-5.5625,1.4375,28.625
51410438610,-7.25,3.1875,30.75
51410461195,-8.5625,3.5625,30.375
51410476316,-9.875,2.625,30
51410498661,-9.375,1.0625,31.125
51410521656,-9.4375,1.125,32.125
51410540745,-11.6875,2.125,30.3125
51410572215,-9,1.4375,26.0625
51410585748,-9.6875,1,23.5625
51410600713,-10,0.375,22.0625
51410618660,-8.6875,-1,20.6875
51410641171,-7.8125,-1.375,19.25
51410671160,-7.1875,-1.75,16.3125
51410678663,-6.9375,-2,14.0625
51410698143,-6.1875,-3.875,12.75
51410720752,-4.75,-4.1875,10.375
51410744658,-2.8125,-3.3125,8.5
51410765930,-2.375,-1.9375,7.375
51410776191,-0.6875,-2,6.3125
51410798622,-1.125,-1.3125,6.375
51410829148,-1.25,-1.4375,5.875
51410851158,-0.5625,-1.875,5.25
51410873544,-0.5625,-1.1875,5.1875
51410885837,0.625,-1.1875,4.375
51410900718,-0.0625,-1.5,4.125
51410918720,-0.0625,-2.375,4.375
51410947145,0.8125,-1,4.625
51410968387,-1.375,-0.5625,3.3125
51411017663,0.5625,-2.25,4.1875
51411031082,0.875,-1.875,3.4375
51411032685,-0.375,-2.5,3.625
51411056213,-0.8125,-1.9375,4.375
51411065719,-1,-1.5,4.375
51411088270,-1.75,-2.1875,4.125
51411098616,-0.125,-3.4375,4.4375
51411119680,0.1875,-2.125,4.0625
51411140725,-0.75,0.4375,3.5625
51411166297,-0.1875,0.6875,3.25
51411179777,0.75,-0.25,3.0625
51411204090,0.4375,-0.8125,3.0625
51411218651,0.25,-1.3125,2.3125
51411239718,0.4375,-1.1875,1.125
51411268417,1.0625,-1.25,0.4375
51411278741,0.1875,-2.0625,0.375
51411301119,1.625,-3,0.0625
51411323701,1.375,-2.3125,-0.25
51411346146,1.1875,-1.5,0
51411368696,1.375,-0.8125,0.5
51411380798,1.0625,-0.3125,0.75
51411398682,-0.125,0.1875,1.125
51411421312,-0.25,-0.1875,1.875
51411443707,0.0625,-0.6875,1.875
51411459688,-0.75,-0.75,1.3125
51411481337,-0.3125,-0.875,0.6875
51411500748,-0.3125,-0.8125,0.6875
51411518686,-0.25,-0.4375,0.5625
51411548710,-0.25,-0.125,0.4375
51411577889,0.3125,-0.25,0.75
51411580235,0.3125,-0.5,0.75
51411601174,1,-0.1875,0.4375
51411646742,0.375,-0.5625,0.625
51411650745,0.8125,-1,-0.125
51411661135,0.5625,-0.5,0
51411680914,0.6875,-0.125,0
51411698666,0.6875,0.1875,-0.0625
51411721197,0.5625,-0.6875,0
51411748316,1.125,-1.25,-0.25
51411758635,0.5625,-1.1875,-0.125
51411781348,0.9375,-1.1875,0.4375
51411800794,0.625,-1.5,0.5625
51411826215,1.3125,-1.9375,0.875
51411848702,1.125,-2.625,0.9375
51411863684,0.875,-1.5625,1.5625
51411878736,0.375,-1.125,2.125
51411901197,0.375,-0.75,1.8125
51411922929,1.1875,-1.0625,1.6875
51411938724,0.4375,-1.6875,1.4375
51411961135,1.125,-1.625,1.0625
51411982202,1.125,-1.0625,1.125
51411998730,-0.125,-0.625,0.5625
51412028854,0.8125,-0.3125,-0.1875
51412058518,1.125,-0.875,-0.8125
51412063218,1.0625,-0.625,-0.9375
51412081199,0,-0.0625,-1.25
51412102215,0.4375,0.5625,-1.9375
51412126258,0.6875,1.75,-4.125
51412141247,1.3125,0.9375,-6.125
51412162215,1.5,0.9375,-7.5625
51412183448,1.6875,2.5625,-9.3125
51412201198,2.375,2.8125,-12.3125
51412255038,4.875,1.9375,-15.4375
51412261696,7,1.75,-17.0625
51412273582,6.4375,2.5625,-17.875
51412291292,6.0625,3.4375,-18.3125
51412303342,5.25,3.25,-18.875
51412328767,5.75,2.0625,-18.875
51412343665,5.125,0.8125,-17.4375
51412363287,3.3125,1,-15.9375
51412381739,2.375,1.375,-14.875
51412403728,2.25,0.875,-13.9375
51412423321,1.125,0.75,-13.125
51412453369,2.1875,-0.125,-12.25
51412463740,1.25,-0.25,-10.9375
51412483475,1.25,1.0625,-9.875
51412505816,1.875,2.0625,-9.0625
51412531177,2.0625,2.125,-8.6875
51412551120,3,1.5625,-7.625
51412561222,2,2.75,-6.125
51412583804,0.6875,5.5625,-4.875
51412606205,0.4375,6.1875,-4.3125
51412621163,0,4.625,-3.8125
51412643727,0.125,3.0625,-3.25
51412663261,-0.25,2.625,-2.625
51412681174,-0.375,2.5625,-1.625
51412711225,-0.625,2.6875,-1.0625
51412730753,-0.9375,2.1875,-0.4375
51412741274,-0.875,0.125,0.25
51412763753,-1.4375,-0.625,0.75
51412784830,-0.9375,0.25,1.3125
51412805975,-0.9375,0.25,1.375
51412831189,-0.625,-0.5625,0.75
51412844765,-0.25,-1.1875,0.6875
51412861193,0.25,-1.3125,0.8125
51412883765,0.1875,-0.375,0.8125
51412904793,-0.1875,-0.125,1.1875
51412921198,0.5625,-1,0.625
51412943812,0.625,-1,0.3125
51412964787,1.5,-1.6875,1.375
51412985804,1.375,-1.3125,2.125
51413011264,0.125,-0.875,2.125
51413030792,0.5,-2.125,2.4375
51413041400,1.625,-3.5,3.125
51413063702,1.5,-3.3125,3.0625
51413086252,2,-3.875,2.9375
51413108928,2.3125,-4.75,3.4375
51413123711,1.625,-5.625,3.9375
51413144778,0.6875,-4.75,4.0625
51413161280,0.625,-3.875,3.125
51413184112,0.6875,-3.4375,2.5625
51413213661,1.0625,-3.3125,1.875
51413234714,1.25,-3.625,1.9375
51413243686,0.8125,-3.625,2.25
51413266292,0.5,-2.0625,2.25
51413288647,0.3125,-1.5,1.75
51413309754,-0.6875,-1.375,1.625
51413326219,0.3125,-1.5,1.4375
51413346026,1.0625,-1.25,1.4375
51413363822,0.875,-0.6875,2
51413388648,-0.0625,-0.625,1.9375
51413414102,-0.9375,-1,1.25
51413423062,0.0625,-0.875,0.9375
51413446309,-0.5,-0.6875,1.375
51413465839,-0.75,-0.3125,0.8125
51413491221,-0.25,0.0625,0.5
51413513944,-0.6875,-0.1875,0.75
51413526496,-1.4375,0.625,0.125
51413542944,-0.9375,0.3125,-0.0625
51413565465,-0.5625,0.5,0.3125
51413588800,-1.1875,1.0625,0.1875
51413603026,-1.625,0.8125,0.0625
51413625394,-0.8125,0.5,-0.4375
51413646584,0.3125,-0.875,-0.5625
51413663068,-0.3125,-0.875,-0.125
51413693161,-0.3125,-0.9375,0.5
51413714020,-0.0625,-0.875,0.4375
51413722976,0.125,-0.875,0.875
51413745558,-0.0625,-0.875,0.8125
51413768009,0.125,-1,0.5
51413790443,0.375,-1.3125,0.4375
51413805557,0.5625,-1.125,0.0625
51413826461,1.625,-1.3125,-0.625
51413842966,1.1875,-1.25,-1.25
51413865481,2.125,-1.1875,-1.5625
51413894019,2.5,-1.375,-2.0625
51413916629,3.0625,-1.1875,-2
51413925427,2.625,0,-1.75
51413954007,2.3125,0.9375,-3.0625
51413969057,3.4375,1.25,-4.9375
51413992933,5,0.75,-6.25
51414006597,5.5,1.0625,-7.1875
51414022975,5.5625,1.0625,-7.75
51414045465,4.4375,1.1875,-7.9375
51414068254,4.8125,0.875,-8.4375
51414082968,4.4375,0.25,-8.375
51414105481,4.25,-0.125,-8.3125
51414127976,5.375,0.1875,-8.75
51414142276,6.375,-0.125,-8.4375
51414173018,5.75,1.875,-7.9375
51414195447,5.375,3.4375,-7.8125
51414216543,5.125,3.375,-8
51414225429,5.4375,2.6875,-8.3125
51414248061,6.8125,2.625,-8.5
51414270443,6.5625,3.1875,-8.75
51414285532,7.875,3.875,-9.3125
51414308044,9.0625,4.125,-10.9375
51414322298,10.625,4.4375,-13.125
51414345416,12,5.0625,-15.3125
51414375458,14.0625,4.3125,-17.5
51414396465,15.625,4.4375,-19.5625
51414405525,14.8125,3.5625,-20.6875
51414427977,14.875,3.4375,-21.5625
51414450463,14.9375,3.375,-22.6875
51414473014,15.0625,2.6875,-23.125
51414487970,14,2.125,-23.5625
51414509196,13.75,1.9375,-23.1875
51414525502,14.0625,1.9375,-22.4375
51414547930,13.3125,1.4375,-21.5625
51414569179,12.25,2.125,-20.5625
51414586142,12.1875,2.4375,-19.75
51414607982,12.0625,2.4375,-18.8125
51414629002,10.375,3,-18.1875
51414653045,10.125,4.375,-17.375
51414674141,9.9375,4.75,-16.875
51414697157,9.3125,4.9375,-16.5
51414705637,8.8125,5,-16
51414728032,8.6875,5,-14.5
51414750459,8.0625,7.125,-13.875
51414765534,6.4375,9,-14.125
51414787999,6.1875,8.1875,-14
51414816464,7.25,8.25,-13.25
51414826981,7.3125,8.5625,-12.5625
51414847967,8,7.6875,-12.125
51414869575,9.3125,7,-11.5625
51414885475,9.125,6.75,-11.5
51414908017,9.25,6.6875,-11.1875
51414930480,10.1875,6.5625,-10.5
51414952987,12.3125,5.8125,-9.4375
51414975487,13.625,3.9375,-8.75
51414989092,16.25,2.625,-7.9375
51415012815,18.5,2.125,-7.1875
51415027998,21.25,2.6875,-8
51415050478,25.6875,2.75,-7.3125
51415065018,29.0625,-0.375,-6.4375
51415088000,29.75,-1.875,-7.0625
51415118034,31.875,-4.0625,-7.6875
51415124888,33.4375,-2.6875,-8.4375
51415155515,34.625,-0.75,-8.4375
51415186865,35.75,-3.4375,-4.9375
51415191548,34.875,-6.6875,-2.1875
51415208041,33.8125,-7,-3.125
51415230479,33.375,-3.25,-3.25
51415252964,32.875,-2.25,-2.75
51415267970,31.375,-3.875,-3.5625
51415290519,29.4375,-6.5,-4.1875
51415319120,27.1875,-7.125,-4.875
51415328034,25.5625,-7.4375,-4.375
51415358011,24.5625,-6.5,-2.6875
51415379198,22.875,-7.3125,-0.375
51415388032,18.3125,-10.5,0.4375
51415412071,15.625,-11.6875,-1.8125
51415439119,14.5,-12.875,-3.75
51415455500,13.3125,-12.1875,-3.625
51415470586,13.0625,-11.375,-4.0625
51415484851,11.8125,-11.5625,-4
51415508930,12.375,-13,-3
51415531224,11.875,-11.5625,-3.1875
51415559048,12.75,-10.875,-4.5625
51415568050,13.375,-11.5,-5.25
51415590359,15.625,-14.1875,-5.5
51415611532,15.5625,-15.875,-5.125
51415643017,14.625,-16.9375,-4.9375
51415658036,15.1875,-16.125,-5.3125
51415671511,15.8125,-15.5625,-6.125
51415688167,16,-17.0625,-6.625
51415710544,15.25,-19,-7
51415733039,14.3125,-19.375,-8.625
51415748024,14.875,-17.625,-9.0625
51415770481,14.75,-15.1875,-8.0625
51415791737,13.6875,-12.4375,-8.375
51415808013,12.9375,-11.125,-8.5625
51415830549,12.75,-10.8125,-8.125
51415859066,12.1875,-9.4375,-7.375
51415867424,12.375,-8.1875,-5.9375
51415892093,12.5625,-6.1875,-5.3125
51415913936,12.875,-4.5,-6.625
51415935571,12.375,-3.4375,-6.8125
51415950524,13.0625,-3.1875,-7.125
51415971593,13.3125,-3.125,-7.5
51415988086,13.9375,-4.8125,-7.1875
51416010557,14.25,-4.8125,-8.0625
51416033027,16.1875,-3.375,-8.3125
51416047333,17.875,-4.5625,-7.9375
51416070526,17.9375,-5.5,-7.875
51416093046,17.875,-4.5,-8.3125
51416107321,17.75,-4.3125,-7.9375
51416138012,18.5625,-5.3125,-7.4375
51416160527,18.3125,-7.125,-6.8125
51416167330,17.4375,-6.6875,-6.9375
51416198048,18.625,-5.5,-7.25
51416212969,18.6875,-5.875,-6.5625
51416234265,16.75,-6.5625,-5.9375
51416250561,17.125,-7.625,-6.0625
51416288709,16.6875,-7.3125,-5.5625
51416294102,16.9375,-5.625,-5.625
51416316720,16.75,-5.0625,-6.625
51416340550,16.375,-5.6875,-6.5625
